experiment_version,setting_order,setting_key,setting_label,category,path,dense_setting_key,sparse_family,fusion_method,status,error,case_count,hit_case_count,successful_repetitions,ranking_stable,dense_recall_at_30,sparse_recall_at_30,candidate_union_recall,fusion_recall_at_10,recall_at_5,mrr_at_5,ndcg_at_5,dense_query_p50_ms,dense_query_p95_ms,sparse_query_p50_ms,sparse_query_p95_ms,fusion_p50_ms,fusion_p95_ms,warm_total_p50_ms,warm_total_p95_ms,build_ms,observed_peak_rss_mb,delta_fusion_recall_at_10,delta_recall_at_5,delta_mrr_at_5,delta_ndcg_at_5,recall_ci_lower,recall_ci_upper,mrr_ci_lower,mrr_ci_upper,ndcg_ci_lower,ndcg_ci_upper,category_guardrail_pass,all_category_guardrails_pass,fusion_recall_gate,final_recall_gate,latency_gate,complete_gate,finalist_eligible,finalist_selected
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),comparative,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,6,6,3,True,1.0,1.0,1.0,0.8333333333333334,0.75,0.5833333333333334,0.5513153122352404,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),direct_fact,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.6904761904761905,0.773254348135721,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),food_knowledge,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8830828994701575,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),guide_planning,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,2,1,3,True,1.0,0.5,1.0,1.0,0.5,0.5,0.5,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),holistic,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.611111111111111,0.7249003542411611,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),numerical,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),relationship,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,14,14,3,True,1.0,0.9642857142857143,1.0,1.0,0.9642857142857143,0.7999999999999999,0.8030417516678521,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),spanning,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,3,2,3,True,0.3333333333333333,0.7222222222222223,0.8333333333333334,0.27777777777777773,0.16666666666666666,0.4166666666666667,0.21043230165300966,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),temporal,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),overall,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,45,44,3,True,0.9555555555555556,0.9481481481481481,0.9888888888888889,0.9222222222222223,0.9111111111111111,0.7174074074074074,0.7424193582848888,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,0.014814814814814836,0.07407407407407407,-0.0037037037037037646,0.026057570081487014,0.018518518518518517,0.14814814814814817,-0.08112037037037037,0.0703796296296295,-0.02903518704027532,0.08196459510690615,False,False,True,True,True,True,False,false
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),comparative,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,6,6,3,True,1.0,1.0,1.0,0.75,0.75,0.5194444444444445,0.5129929280157307,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),direct_fact,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.75,0.801750979194928,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),food_knowledge,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.7619047619047619,0.8320508795983897,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),guide_planning,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,2,2,3,True,1.0,0.5,1.0,1.0,1.0,0.625,0.7153382790366966,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),holistic,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.611111111111111,0.7338571575089259,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),numerical,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),relationship,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,14,14,3,True,1.0,0.9642857142857143,1.0,1.0,1.0,0.8035714285714286,0.8307682576866561,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),spanning,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,3,2,3,True,0.3333333333333333,0.7222222222222223,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.21043230165300966,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,18,hybrid-tfidf-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (Weighted),temporal,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,weighted,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.08416000124998,115.41963040035625,8.878284001184511,10.110643400548724,1.0097489994222997,1.1916302002646262,116.5432720008539,125.04647700043279,,40.73212146759033,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),overall,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,45,41,3,True,0.9925925925925926,0.9481481481481481,1.0,0.9148148148148147,0.8444444444444444,0.6877777777777777,0.6928631000118289,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,-0.02592592592592602,0.0037037037037036535,-0.010740740740740828,-0.013224746460139936,-0.07407407407407407,0.08148148148148149,-0.07777777777777778,0.054074074074074066,-0.07165258508971109,0.04548057498130382,False,False,False,True,True,True,False,false
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),comparative,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,6,5,3,True,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,0.611111111111111,0.6356395006391612,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),direct_fact,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.6904761904761905,0.7589300071232229,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),food_knowledge,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.5357142857142857,0.6166552264600209,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),guide_planning,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,2,1,3,True,1.0,0.5,1.0,0.5,0.5,0.5,0.5,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),holistic,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.3444444444444444,0.5205179566526749,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),numerical,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),relationship,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,14,13,3,True,1.0,0.9642857142857143,1.0,0.9642857142857143,0.8928571428571429,0.8095238095238095,0.797154129692783,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),spanning,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,3,3,3,True,0.8888888888888888,0.7222222222222223,1.0,0.38888888888888884,0.3333333333333333,0.7777777777777778,0.4670156610640614,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,19,hybrid-tfidf-rrf__e5-base-768,Hybrid: E5-base + TF-IDF (RRF),temporal,hybrid_dense_sparse,e5-base-768,tfidf,rrf,completed,,1,1,3,True,1.0,1.0,1.0,1.0,0.5,1.0,0.6131471927654584,114.24545899899385,122.12748079946323,9.182798999972874,10.322258200176293,0.684640001054504,0.9099333990889136,124.25984499896003,133.81960820115637,,183.5707492828369,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),overall,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,45,42,3,True,0.9925925925925926,0.9481481481481481,1.0,0.9481481481481481,0.8666666666666667,0.6933333333333334,0.7180702223185467,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,0.007407407407407307,0.025925925925925908,-0.005185185185185182,0.011982375846577797,-0.044444444444444446,0.09629629629629631,-0.07259259259259258,0.06111111111111111,-0.042049473246458566,0.06438411901425667,False,False,True,True,True,True,False,false
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),comparative,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,6,6,3,True,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,0.5472222222222222,0.579285617094551,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),direct_fact,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,0.8303585785517943,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),food_knowledge,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.6071428571428571,0.6792903878945887,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),guide_planning,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,2,1,3,True,1.0,0.5,1.0,1.0,0.5,0.5,0.5,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),holistic,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.3611111111111111,0.5440826768667236,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),numerical,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),relationship,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,14,13,3,True,1.0,0.9642857142857143,1.0,1.0,0.9285714285714286,0.7738095238095238,0.8118120862865629,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),spanning,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,3,3,3,True,0.8888888888888888,0.7222222222222223,1.0,0.38888888888888884,0.3333333333333333,0.75,0.47398046416526735,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,20,hybrid-tfidf-weighted__e5-base-768,Hybrid: E5-base + TF-IDF (Weighted),temporal,hybrid_dense_sparse,e5-base-768,tfidf,weighted,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,0.8503449055347546,110.04480199881073,125.02718119940253,8.729757000764948,10.368864199699601,1.025215000481694,1.1910615990927909,121.65116499818396,134.70873859987478,,183.57015419006348,,,,,,,,,,,True,,,,,,,
